ENSG_ID	AltIso_heart	AltIso_brain
4077	ENSG00000114487	0	0.03
4078	ENSG00000114491	0.9	2.08
4079	ENSG00000114503	6.15	14.02
4080	ENSG00000114520	6.93	11.33
4081	ENSG00000114529	0.78	0.04
4082	ENSG00000114541	1.12	6.12
4083	ENSG00000114544	11.02	22.87
4084	ENSG00000114547	1.13	0
4085	ENSG00000114554	5.26	7.25
4086	ENSG00000114573	2.22	41.73
4087	ENSG00000114626	8.27	16.2
4088	ENSG00000114631	0	15.86
4089	ENSG00000114638	0.05	0
4090	ENSG00000114646	0.06	25.51
4091	ENSG00000114648	4.49	4.27
4092	ENSG00000114650	12.06	35.87
4093	ENSG00000114654	0.52	0.34
4094	ENSG00000114656	0.1	0.4
4095	ENSG00000114670	0.45	1
4096	ENSG00000114686	17.82	21.3
4097	ENSG00000114698	1.51	2.4
4098	ENSG00000114735	0.98	0.8
4099	ENSG00000114737	1.82	1.34
4100	ENSG00000114738	167.11	6.49
4101	ENSG00000114739	0.17	0.68
4102	ENSG00000114742	6.9	20.2
4103	ENSG00000114744	4.78	4.76
4104	ENSG00000114745	6.98	11.69
4105	ENSG00000114757	0.12	11.71
4106	ENSG00000114767	3.4	6.92
4107	ENSG00000114770	4.47	4.32
4108	ENSG00000114771	0	0
4109	ENSG00000114784	115.79	48.7
4110	ENSG00000114786	4.38	3.23
4111	ENSG00000114790	0.58	2.58
4112	ENSG00000114796	8.48	5.11
4113	ENSG00000114805	0	1.12
4114	ENSG00000114812	0.85	6.12
4115	ENSG00000114841	0.24	0.43
4116	ENSG00000114850	26.54	16.5
4117	ENSG00000114853	25.08	21.09
4118	ENSG00000114854	4100.03	0.69
4119	ENSG00000114857	1.79	1.54
4120	ENSG00000114859	0.5	1.55
4121	ENSG00000114867	42.72	34.66
4122	ENSG00000114902	32.05	67.18
4123	ENSG00000114904	2.72	4.28
4124	ENSG00000114923	88.8	17.39
4125	ENSG00000114933	1.04	0.9
4126	ENSG00000114942	86.5	56.05
4127	ENSG00000114948	24.08	19.97
4128	ENSG00000114956	7.34	12.62
4129	ENSG00000114978	12.24	3.92
4130	ENSG00000114982	5.06	5.09
4131	ENSG00000114988	3.23	2.53
4132	ENSG00000114993	2.15	33.15
4133	ENSG00000114999	5.85	10.63
4134	ENSG00000115008	0	0.16
4135	ENSG00000115009	0	0
4136	ENSG00000115020	1.16	3.78
4137	ENSG00000115041	1.3	6.51
4138	ENSG00000115042	11.34	6.24
4139	ENSG00000115053	86.42	138.58
4140	ENSG00000115073	24.63	47.37
4141	ENSG00000115084	2.95	1.47
4142	ENSG00000115085	0.23	0.19
4143	ENSG00000115091	19.61	25.66
4144	ENSG00000115107	5.31	0.7
4145	ENSG00000115109	1.07	1.38
4146	ENSG00000115112	0.08	0.12
4147	ENSG00000115128	16.72	14.45
4148	ENSG00000115129	1.8	1.65
4149	ENSG00000115137	2.26	3.11
4150	ENSG00000115145	2.56	3.78
4151	ENSG00000115155	0	0.27
4152	ENSG00000115159	1.77	7.37
4153	ENSG00000115163	0.36	0
4154	ENSG00000115165	0.81	0.13
4155	ENSG00000115170	3.59	3.06
4156	ENSG00000115183	8.73	2.75
4157	ENSG00000115194	2.56	21.74
4158	ENSG00000115207	4.15	5.83
4159	ENSG00000115211	13.9	14.02
4160	ENSG00000115216	12.17	15.51
4161	ENSG00000115221	0.34	0
4162	ENSG00000115226	1.66	28.98
4163	ENSG00000115232	0	0
4164	ENSG00000115233	9.85	13.08
4165	ENSG00000115234	21.34	29.92
4166	ENSG00000115239	1.23	5.97
4167	ENSG00000115241	29.05	33.71
4168	ENSG00000115252	1.33	8.43
4169	ENSG00000115254	5.35	8.99
4170	ENSG00000115255	2.45	10.09
4171	ENSG00000115257	0.08	0.24
4172	ENSG00000115263	0	0
4173	ENSG00000115266	0.03	25.1
4174	ENSG00000115267	1.06	0.86
4175	ENSG00000115268	316.41	262.98
4176	ENSG00000115271	1.17	10.2
4177	ENSG00000115275	4.85	6.2
4178	ENSG00000115282	4.16	2.14
4179	ENSG00000115289	9.64	10.62
4180	ENSG00000115290	2.63	0.62
4181	ENSG00000115295	5.18	6.58
4182	ENSG00000115297	0	0
4183	ENSG00000115306	71.96	106.54
4184	ENSG00000115307	19.37	19.2
4185	ENSG00000115310	28.87	208.69
4186	ENSG00000115317	7.24	7.14
4187	ENSG00000115318	2.88	3.2
4188	ENSG00000115325	2.95	3.57
4189	ENSG00000115339	0.08	0.17
4190	ENSG00000115350	11.75	7.46
4191	ENSG00000115353	0	0.96
4192	ENSG00000115355	1.17	6.05
4193	ENSG00000115361	0.6	0.33
4194	ENSG00000115363	0.06	0.06
4195	ENSG00000115364	8.1	7.95
4196	ENSG00000115365	5.63	35.11
4197	ENSG00000115368	1.99	3.3
4198	ENSG00000115380	53.38	11.79
4199	ENSG00000115386	0	0
4200	ENSG00000115392	2.45	3.68
4201	ENSG00000115414	29.91	14.21
4202	ENSG00000115415	14.38	15.73
4203	ENSG00000115419	4.36	19.45
4204	ENSG00000115421	1.03	2.36
4205	ENSG00000115423	0	0
4206	ENSG00000115425	0.74	1.15
4207	ENSG00000115446	5.3	9.96
4208	ENSG00000115457	42.77	10.16
4209	ENSG00000115459	1.65	1.87
4210	ENSG00000115461	45.56	18.18
4211	ENSG00000115464	4.29	4.87
4212	ENSG00000115468	7.33	88
4213	ENSG00000115474	0	0.32
4214	ENSG00000115484	12.67	26.86
4215	ENSG00000115486	3.66	5.92
4216	ENSG00000115504	1.8	7.44
4217	ENSG00000115507	0	0
4218	ENSG00000115514	3	2.94
4219	ENSG00000115520	5.69	7.92
4220	ENSG00000115523	1.19	0.92
4221	ENSG00000115524	26.09	16.84
4222	ENSG00000115526	2.26	9.76
4223	ENSG00000115539	41.59	30.42
4224	ENSG00000115540	16.86	19.77
4225	ENSG00000115541	97.11	88.58
4226	ENSG00000115548	4.34	2.84
4227	ENSG00000115556	0.41	0.84
4228	ENSG00000115561	46.43	40.98
4229	ENSG00000115568	2.53	6.15
4230	ENSG00000115590	1.21	0
4231	ENSG00000115592	0	0
4232	ENSG00000115593	111.58	0.97
4233	ENSG00000115594	4.48	0.84
4234	ENSG00000115596	0.37	0.05
4235	ENSG00000115598	0.11	0.38
4236	ENSG00000115602	0.4	1.77
4237	ENSG00000115604	0	0.22
4238	ENSG00000115607	0.25	0
4239	ENSG00000115616	0.07	0.37
4240	ENSG00000115641	519.95	8.75
4241	ENSG00000115648	4.93	0
4242	ENSG00000115649	21.13	17
4243	ENSG00000115652	18.26	16.65
4244	ENSG00000115657	4.66	7.15
4245	ENSG00000115661	6.16	8.21
4246	ENSG00000115665	0.1	0
4247	ENSG00000115677	73.04	41.96
4248	ENSG00000115685	16.55	32.28
4249	ENSG00000115687	0.09	0.51
4250	ENSG00000115694	23.66	37.33
4251	ENSG00000115750	2.64	7.26
4252	ENSG00000115756	18.04	91.83
4253	ENSG00000115758	9.35	11.41
4254	ENSG00000115760	2.17	2.89
4255	ENSG00000115761	9.39	3.69
4256	ENSG00000115762	21.04	100.15
4257	ENSG00000115806	12.41	18.73
4258	ENSG00000115808	5.5	6.98
4259	ENSG00000115816	4.82	4.73
4260	ENSG00000115825	2.59	1.97
4261	ENSG00000115827	0.52	1.55
4262	ENSG00000115828	0.31	2.68
4263	ENSG00000115840	34.84	13.99
4264	ENSG00000115844	0	0.32
4265	ENSG00000115850	0	0
4266	ENSG00000115866	15.32	10.97
4267	ENSG00000115875	22.22	27.07
4268	ENSG00000115884	0	1.72
4269	ENSG00000115896	13.86	11.38
4270	ENSG00000115902	1.98	21.8
4271	ENSG00000115904	3.54	3.19
4272	ENSG00000115919	0.13	0.27
4273	ENSG00000115934	8.02	8.27
4274	ENSG00000115935	5.76	26.21
4275	ENSG00000115942	3.96	4.92
4276	ENSG00000115946	3.88	5.26
4277	ENSG00000115947	3.08	5.8
4278	ENSG00000115956	2.4	1.44
4279	ENSG00000115963	5.14	2.25
4280	ENSG00000115966	4.5	30.14
4281	ENSG00000115977	10.6	21.77
4282	ENSG00000115993	22.56	9.79
4283	ENSG00000115998	1.32	3.86
4284	ENSG00000116001	3.01	2.14
4285	ENSG00000116005	11.67	9.97
4286	ENSG00000116014	0	0
4287	ENSG00000116016	78.67	54.31
4288	ENSG00000116017	1.46	0.95
4289	ENSG00000116030	4.62	38.13
4290	ENSG00000116031	0	0
4291	ENSG00000116032	0.53	0.32
4292	ENSG00000116035	0.16	0
4293	ENSG00000116039	0.28	0.1
4294	ENSG00000116044	5.14	9.09
4295	ENSG00000116062	2.89	6.65
4296	ENSG00000116095	5.65	5.5
4297	ENSG00000116096	21.72	6.22
4298	ENSG00000116106	3.62	15.84
4299	ENSG00000116117	0.87	1.02
4300	ENSG00000116120	7.63	20.4
4301	ENSG00000116127	0.22	0.44
4302	ENSG00000116128	1.54	5.92
4303	ENSG00000116132	5.02	1.56
4304	ENSG00000116133	2.08	113.78
4305	ENSG00000116138	1.55	4.59
4306	ENSG00000116141	4.2	5.05
4307	ENSG00000116147	0	15.99
4308	ENSG00000116151	0	4.36
4309	ENSG00000116157	2.57	1.74
4310	ENSG00000116176	0.36	0.19
4311	ENSG00000116183	0.05	0.11
4312	ENSG00000116194	2.59	0.49
4313	ENSG00000116198	4.49	5.86
4314	ENSG00000116199	8.11	9.87
4315	ENSG00000116205	0.61	0.63
4316	ENSG00000116212	4.39	3.39
4317	ENSG00000116213	3.59	2.41
4318	ENSG00000116218	0	0
4319	ENSG00000116219	0	0
4320	ENSG00000116221	31.82	25.62
4321	ENSG00000116237	21.89	3.01
4322	ENSG00000116251	21.11	31.62
4323	ENSG00000116254	0	10.72
4324	ENSG00000116260	61.31	13.37
4325	ENSG00000116266	3.29	8.23
4326	ENSG00000116273	2.53	6.03
4327	ENSG00000116285	3.55	5.69
4328	ENSG00000116288	242.88	230.38
4329	ENSG00000116299	0	4.03
4330	ENSG00000116329	0	0.56
4331	ENSG00000116337	1.63	25.19
4332	ENSG00000116350	32.85	38.64
4333	ENSG00000116353	10.35	10.13
4334	ENSG00000116396	1.69	15.45
4335	ENSG00000116406	1.83	4.71
4336	ENSG00000116455	4.7	2.25
4337	ENSG00000116459	312.15	135.21
4338	ENSG00000116473	66.44	48.74
4339	ENSG00000116478	16.55	9.83
4340	ENSG00000116489	9.56	13.45
4341	ENSG00000116497	1.3	2.6
4342	ENSG00000116514	4.3	10.43
4343	ENSG00000116521	19.1	25.04
4344	ENSG00000116525	0.67	5.52
4345	ENSG00000116539	5.18	9.53
4346	ENSG00000116544	0	20.53
4347	ENSG00000116560	19.09	38.72
4348	ENSG00000116574	2.07	22.62
4349	ENSG00000116584	5.54	30.1
4350	ENSG00000116586	41.9	15.72
4351	ENSG00000116604	24.27	36.02
4352	ENSG00000116641	0.7	3.07
4353	ENSG00000116649	20.57	34.06
4354	ENSG00000116661	2.15	48.91
4355	ENSG00000116663	3.26	2.15
4356	ENSG00000116667	40.46	23.19
4357	ENSG00000116668	0.41	0.21
4358	ENSG00000116670	23.32	26.46
4359	ENSG00000116675	1.28	73.24
4360	ENSG00000116678	1.01	0.6
4361	ENSG00000116679	2.68	1.85
4362	ENSG00000116688	92.45	36.47
4363	ENSG00000116690	3.17	2.5
4364	ENSG00000116691	5.38	4.4
4365	ENSG00000116701	2.73	1.94
4366	ENSG00000116703	0	0
4367	ENSG00000116704	0.38	1.18
4368	ENSG00000116708	0	0
4369	ENSG00000116711	0.3	0.58
4370	ENSG00000116717	19.38	18.32
4371	ENSG00000116726	0	0
4372	ENSG00000116741	9.39	7.34
4373	ENSG00000116745	0	0.16
4374	ENSG00000116747	1.82	3.24
4375	ENSG00000116748	0	0
4376	ENSG00000116750	8.03	8.29
4377	ENSG00000116752	11.97	22.88
4378	ENSG00000116754	8.56	22.32
4379	ENSG00000116761	0.63	1.38
4380	ENSG00000116771	0.05	0.81
4381	ENSG00000116774	9.5	4.05
4382	ENSG00000116785	0	0
4383	ENSG00000116786	27.81	37.34
4384	ENSG00000116791	9.04	4.35
4385	ENSG00000116793	1.45	2.4
4386	ENSG00000116809	4.63	6.21
4387	ENSG00000116815	3.17	0.47
4388	ENSG00000116819	0.17	0.44
4389	ENSG00000116830	0.57	0.7
4390	ENSG00000116833	0.61	0
4391	ENSG00000116852	0.08	5.53
4392	ENSG00000116857	4.16	26.81
4393	ENSG00000116863	7.36	7.23
4394	ENSG00000116871	111.12	122.02
4395	ENSG00000116874	4.8	2.06
4396	ENSG00000116882	0	0.07
4397	ENSG00000116883	0.1	1.14
4398	ENSG00000116885	0.88	3.29
4399	ENSG00000116898	32.05	8.74
4400	ENSG00000116906	13.15	7.26
4401	ENSG00000116918	5.9	6.09
4402	ENSG00000116922	0.76	2.12
4403	ENSG00000116954	6.3	7.71
4404	ENSG00000116957	4.96	4.37
4405	ENSG00000116962	21.25	1.8
4406	ENSG00000116977	24.67	8.72
4407	ENSG00000116981	6.91	1.22
4408	ENSG00000116983	0.16	41.57
4409	ENSG00000116984	6.57	4.12
4410	ENSG00000116985	0	0.33
4411	ENSG00000116991	22.63	6.03
4412	ENSG00000116996	0	0
4413	ENSG00000117000	0.89	1.44
4414	ENSG00000117009	0	0
4415	ENSG00000117010	2.51	2.58
4416	ENSG00000117013	0.24	0.59
4417	ENSG00000117016	0.14	21.56
4418	ENSG00000117020	2.09	22.26
4419	ENSG00000117036	7.34	7.57
4420	ENSG00000117054	98.35	9.86
4421	ENSG00000117069	0.13	6.7
4422	ENSG00000117090	0	0
4423	ENSG00000117115	0.11	67.71
4424	ENSG00000117118	65.26	26.28
4425	ENSG00000117122	0.5	0
4426	ENSG00000117133	39.92	24.02
4427	ENSG00000117139	1.59	5.43
4428	ENSG00000117143	11.95	7.56
4429	ENSG00000117151	1.88	1.25
4430	ENSG00000117152	0	81.63
4431	ENSG00000117154	0.67	40.41
4432	ENSG00000117155	1.92	8.99
4433	ENSG00000117174	4.05	12.98
4434	ENSG00000117215	0.04	0
4435	ENSG00000117222	1.86	9.15
4436	ENSG00000117226	2.31	2.78
4437	ENSG00000117228	2.54	2.05
4438	ENSG00000117242	27.76	21.57
4439	ENSG00000117245	1.47	7.06
4440	ENSG00000117262	8.32	6.13
4441	ENSG00000117266	56.49	68.66
4442	ENSG00000117280	5.64	2.45
4443	ENSG00000117289	299.72	40.72
4444	ENSG00000117298	22.88	10.4
4445	ENSG00000117305	9.52	6.03
4446	ENSG00000117308	1.67	3.44
4447	ENSG00000117318	53.35	12.95
4448	ENSG00000117322	0	0.05
4449	ENSG00000117335	15.25	4.95
4450	ENSG00000117360	4.96	6.99
4451	ENSG00000117362	34.14	30.35
4452	ENSG00000117394	17.24	55.57
4453	ENSG00000117395	12.6	26.5
4454	ENSG00000117399	0.14	0.85
4455	ENSG00000117400	0	0.08
4456	ENSG00000117408	15.57	51.11
4457	ENSG00000117410	15.31	29.96
4458	ENSG00000117411	15.34	39.76
4459	ENSG00000117419	20.6	72.56
4460	ENSG00000117425	0	0
4461	ENSG00000117448	11.53	22.25
4462	ENSG00000117450	55.88	115.29
4463	ENSG00000117461	6.52	4.96
4464	ENSG00000117472	0.18	1.1
4465	ENSG00000117475	0	1.87
4466	ENSG00000117477	0.17	1.79
4467	ENSG00000117479	12.06	1.3
4468	ENSG00000117480	2.02	31.54
4469	ENSG00000117481	1.67	2.87
4470	ENSG00000117500	2.52	5.2
4471	ENSG00000117501	0	0
4472	ENSG00000117505	3.78	5.85
4473	ENSG00000117507	0	0
4474	ENSG00000117519	29.77	53.44
4475	ENSG00000117523	5.58	10.66
4476	ENSG00000117525	10.95	40.18
4477	ENSG00000117528	8.08	9.56
4478	ENSG00000117533	3.54	14.6
4479	ENSG00000117543	7.27	6.25
4480	ENSG00000117560	0.05	0
4481	ENSG00000117569	0.95	10.49
4482	ENSG00000117586	0	0
4483	ENSG00000117592	62.06	54.55
4484	ENSG00000117593	1.69	1.67
4485	ENSG00000117594	1.31	2.12
4486	ENSG00000117595	8.57	0.14
4487	ENSG00000117597	0.77	1.74
4488	ENSG00000117598	0	1.99
4489	ENSG00000117600	0	8.17
4490	ENSG00000117601	0	0.13
4491	ENSG00000117602	1.25	2.06
4492	ENSG00000117614	26.57	22.34
4493	ENSG00000117616	3.21	3.51
4494	ENSG00000117620	0.59	0.55
4495	ENSG00000117625	3.38	2.97
4496	ENSG00000117632	5.8	247.41
4497	ENSG00000117643	6.62	21.31
4498	ENSG00000117650	0	0
4499	ENSG00000117676	1.07	3.3
4500	ENSG00000117682	2.43	8.53
4501	ENSG00000117691	59.27	71.18
4502	ENSG00000117697	2.95	8.63
4503	ENSG00000117713	7.44	9.7
4504	ENSG00000117724	0.21	0
4505	ENSG00000117748	12.74	22.7
4506	ENSG00000117751	10.82	12.63
4507	ENSG00000117758	9.55	23.98
4508	ENSG00000117791	7.4	6.74
4509	ENSG00000117834	0.06	0.12
4510	ENSG00000117859	6.99	4.71
4511	ENSG00000117862	8.41	15.77
4512	ENSG00000117868	14.17	6.91
4513	ENSG00000117877	6.13	6.74
4514	ENSG00000117899	21.1	11.95
4515	ENSG00000117906	10.64	25.94
4516	ENSG00000117971	0	0.04
4517	ENSG00000117983	0	0.06
4518	ENSG00000117984	505.75	202.43
4519	ENSG00000118004	5.8	0
4520	ENSG00000118007	2.58	1.67
4521	ENSG00000118017	0	0
4522	ENSG00000118046	17.21	14.13
4523	ENSG00000118050	4.46	6.14
4524	ENSG00000118094	0.31	0.24
4525	ENSG00000118096	6.96	9.53
4526	ENSG00000118113	0	0
4527	ENSG00000118156	0.45	0.16
4528	ENSG00000118160	0	39.43
4529	ENSG00000118162	0.78	2.7
4530	ENSG00000118181	791.22	653.71
4531	ENSG00000118193	0.04	0
4532	ENSG00000118194	8074.39	9.37
4533	ENSG00000118197	4.83	2.94
4534	ENSG00000118200	2.8	10.13
4535	ENSG00000118217	3.35	5.86
4536	ENSG00000118231	0	0.48
4537	ENSG00000118242	0.12	0.76
4538	ENSG00000118245	0	0
4539	ENSG00000118246	3.95	1.63
4540	ENSG00000118257	2.28	3.53
4541	ENSG00000118260	5.46	7.51
4542	ENSG00000118263	5.07	7.24
4543	ENSG00000118271	0	32.67
4544	ENSG00000118276	0.41	3.52
4545	ENSG00000118292	8.42	9.23
4546	ENSG00000118298	2.83	13.04
4547	ENSG00000118307	0.06	0.45
4548	ENSG00000118308	0.51	1.36
4549	ENSG00000118322	0	4.48
4550	ENSG00000118369	1.76	3.83
4551	ENSG00000118402	0.06	6.69
4552	ENSG00000118407	29.13	1.91
4553	ENSG00000118412	0.92	0.9
4554	ENSG00000118418	32.63	14.16
4555	ENSG00000118434	0	0
4556	ENSG00000118454	2.17	7.17
4557	ENSG00000118473	0	13.9
4558	ENSG00000118479	0	0
4559	ENSG00000118482	2.62	3.78
4560	ENSG00000118487	0	0.15
4561	ENSG00000118491	0	0
4562	ENSG00000118496	2.65	1.27
4563	ENSG00000118503	1.47	0.56
4564	ENSG00000118507	1.35	2.83
4565	ENSG00000118508	3.9	2.01
4566	ENSG00000118513	0	0
4567	ENSG00000118514	0	0
4568	ENSG00000118515	11	24.82
4569	ENSG00000118518	65.04	41.8
4570	ENSG00000118520	0	0.27
4571	ENSG00000118523	32.99	22.32
4572	ENSG00000118557	0.18	0
4573	ENSG00000118564	15.01	16.68
4574	ENSG00000118579	3.84	6.48
4575	ENSG00000118596	6.11	0.57
4576	ENSG00000118600	7.55	5.01
4577	ENSG00000118620	0.4	1.24
4578	ENSG00000118639	12.52	18.53
4579	ENSG00000118640	22.6	8.22
4580	ENSG00000118655	0.66	1.36
4581	ENSG00000118680	137.5	53.03
4582	ENSG00000118689	14.71	11.51
4583	ENSG00000118690	0.64	0.3
4584	ENSG00000118702	0	0
4585	ENSG00000118705	19.08	11.69
4586	ENSG00000118707	1.66	0.83
4587	ENSG00000118729	197.44	0.17
4588	ENSG00000118733	0	6.15
4589	ENSG00000118762	3.14	1.93
4590	ENSG00000118777	0.3	3.07
4591	ENSG00000118785	7.74	309.26
4592	ENSG00000118816	55.55	97.7
4593	ENSG00000118849	8.33	0.19
4594	ENSG00000118855	10.96	4.79
4595	ENSG00000118873	2.84	3.92
4596	ENSG00000118894	1.92	1.58
4597	ENSG00000118898	2.98	7.46
4598	ENSG00000118900	7.85	5.26
4599	ENSG00000118903	0	0
4600	ENSG00000118922	2.03	1.95
4601	ENSG00000118928	0.99	1.02
4602	ENSG00000118939	7.98	6.74
4603	ENSG00000118946	1.98	17.87
4604	ENSG00000118960	0.62	3.84
4605	ENSG00000118961	0	1.53
4606	ENSG00000118965	0.56	1.09
4607	ENSG00000118971	21.4	26.57
4608	ENSG00000118972	0.09	0.06
4609	ENSG00000118976	0	0.1
4610	ENSG00000118985	12.68	14.11
4611	ENSG00000118990	0	0.28
4612	ENSG00000118997	0	0.09
4613	ENSG00000119004	1.7	1.26
4614	ENSG00000119013	107.13	44.6
4615	ENSG00000119041	2.63	3.1
4616	ENSG00000119042	0.07	11.91
4617	ENSG00000119048	16.38	9.2
4618	ENSG00000119125	0	11.53
4619	ENSG00000119138	17.43	19.81
4620	ENSG00000119139	18.8	30.59
4621	ENSG00000119147	2.93	2.89
4622	ENSG00000119185	29.17	19.36
4623	ENSG00000119203	4.78	6.16
4624	ENSG00000119227	1.57	3.66
4625	ENSG00000119231	1.64	2.49
4626	ENSG00000119242	29.75	64.32
4627	ENSG00000119280	10.94	45.32
4628	ENSG00000119283	0	0.3
4629	ENSG00000119285	1.17	0.6
4630	ENSG00000119314	1.18	2.52
4631	ENSG00000119318	48.88	56.69
4632	ENSG00000119321	3.79	4.8
4633	ENSG00000119328	2.25	0
4634	ENSG00000119333	9.35	4.43
4635	ENSG00000119335	73.5	113.73
4636	ENSG00000119383	288.91	135.46
4637	ENSG00000119392	3.58	2.83
4638	ENSG00000119396	7.66	24.21
4639	ENSG00000119401	0	0
4640	ENSG00000119402	5.7	5.57
4641	ENSG00000119403	0.59	3.33
4642	ENSG00000119408	2.35	8.07
4643	ENSG00000119411	0.6	0.48
4644	ENSG00000119414	11.01	17.46
4645	ENSG00000119421	142.08	54.51
4646	ENSG00000119440	0	0
4647	ENSG00000119446	14.92	14.54
4648	ENSG00000119457	0.04	0.11
4649	ENSG00000119471	66.51	9.41
4650	ENSG00000119487	23.85	11.31
4651	ENSG00000119508	2.55	0
4652	ENSG00000119509	1.43	2.21
4653	ENSG00000119514	0.32	0.07
4654	ENSG00000119522	4.27	12.12
4655	ENSG00000119535	0.89	0.63
4656	ENSG00000119537	12.44	21.66
4657	ENSG00000119541	3.13	7.06
4658	ENSG00000119547	0.2	0.07
4659	ENSG00000119559	5.82	10.3
4660	ENSG00000119574	4.19	8.33
4661	ENSG00000119596	5.48	16.35
4662	ENSG00000119599	1.25	1.94
4663	ENSG00000119608	0	0.53
4664	ENSG00000119614	0	0.09
4665	ENSG00000119616	10.33	15.07
4666	ENSG00000119630	2.63	0.39
4667	ENSG00000119632	75.12	109.95
4668	ENSG00000119638	13.64	4.86
4669	ENSG00000119640	5.88	17.53
4670	ENSG00000119650	12.1	9.26
4671	ENSG00000119655	52.89	40.92
4672	ENSG00000119660	0	0
4673	ENSG00000119661	0.65	1.91
4674	ENSG00000119669	5.27	13.51
4675	ENSG00000119673	69.9	19.47
4676	ENSG00000119681	6.69	0.85
4677	ENSG00000119682	4.19	6.42
4678	ENSG00000119684	1.29	1.36
4679	ENSG00000119686	0.45	0.31
4680	ENSG00000119688	3.41	2.55
4681	ENSG00000119689	32.23	13.96
4682	ENSG00000119698	0	4.56
4683	ENSG00000119699	4.13	7.97
4684	ENSG00000119703	1.63	1.42
4685	ENSG00000119705	76.82	75.07
4686	ENSG00000119707	9.74	19.29
4687	ENSG00000119711	8.82	30.66
4688	ENSG00000119714	0.27	0.5
4689	ENSG00000119715	1.23	0.07
4690	ENSG00000119718	12.64	16.92
4691	ENSG00000119720	1.19	1.62
4692	ENSG00000119723	8.88	4.49
4693	ENSG00000119725	3.31	4.56
4694	ENSG00000119729	88.71	11.44
4695	ENSG00000119760	5.17	7.05
4696	ENSG00000119771	0.41	3.11
4697	ENSG00000119777	8.9	11.8
4698	ENSG00000119778	0.51	0.96
4699	ENSG00000119782	0.86	7.96
4700	ENSG00000119787	4.82	7.23
4701	ENSG00000119801	27.44	53.07
4702	ENSG00000119820	11.47	5.2
4703	ENSG00000119826	0.68	0
4704	ENSG00000119844	1.64	6.21
4705	ENSG00000119862	1.45	5.32
4706	ENSG00000119865	4.32	32.92
4707	ENSG00000119878	4.86	8.27
4708	ENSG00000119888	0	0.45
4709	ENSG00000119899	1.16	3.24
4710	ENSG00000119900	3.91	10.94
4711	ENSG00000119906	1.66	2.37
4712	ENSG00000119912	5.27	1.97
4713	ENSG00000119913	0	0
4714	ENSG00000119915	0.07	0.29
4715	ENSG00000119919	0	0
4716	ENSG00000119927	1.6	3.13
4717	ENSG00000119929	16.78	10.72
4718	ENSG00000119938	13.89	6.79
4719	ENSG00000119943	3.77	0.89
4720	ENSG00000119946	0.05	6.42
4721	ENSG00000119950	37.48	45.55
4722	ENSG00000119953	10.14	8.94
4723	ENSG00000119965	0.95	3.04
4724	ENSG00000119977	1.25	4.18
4725	ENSG00000119979	5.07	7.06
4726	ENSG00000120008	1.56	2.91
4727	ENSG00000120049	19.37	8.23
4728	ENSG00000120051	0	0
4729	ENSG00000120053	257.28	141.22
4730	ENSG00000120054	0	0
4731	ENSG00000120055	0.12	0.25
4732	ENSG00000120057	0.75	0.23
4733	ENSG00000120063	4.09	5.4
4734	ENSG00000120068	0	0
4735	ENSG00000120071	2.72	7.33
4736	ENSG00000120075	0	0
4737	ENSG00000120088	0	2.31
4738	ENSG00000120093	0.66	0
4739	ENSG00000120094	0	0
4740	ENSG00000120129	37.93	12.22
4741	ENSG00000120137	1.94	2.87
4742	ENSG00000120149	0.27	0.22
4743	ENSG00000120156	4.83	3.01
4744	ENSG00000120159	1.12	1.43
4745	ENSG00000120160	0	0
4746	ENSG00000120162	0.44	9.2
4747	ENSG00000120211	0	0
4748	ENSG00000120215	0.38	0
4749	ENSG00000120217	1.43	0.3
4750	ENSG00000120235	0	0
4751	ENSG00000120242	0	0.1
4752	ENSG00000120247	0	0
4753	ENSG00000120251	0	28.6
4754	ENSG00000120253	3.49	4.8
4755	ENSG00000120256	1.46	5.49
4756	ENSG00000120262	0	0.06
4757	ENSG00000120265	43.29	69.34
4758	ENSG00000120280	0.05	0.39
4759	ENSG00000120289	0	0
4760	ENSG00000120306	57.51	57.36
4761	ENSG00000120314	3.47	2.87
4762	ENSG00000120318	4.08	1.06
4763	ENSG00000120322	0.39	0.32
4764	ENSG00000120328	0.45	0.7
4765	ENSG00000120332	0.04	0.04
4766	ENSG00000120333	6.16	8.54
4767	ENSG00000120334	0.1	0.2
4768	ENSG00000120337	0	0.11
4769	ENSG00000120341	1.63	0.64
4770	ENSG00000120370	1.26	0.65
4771	ENSG00000120436	0	0
4772	ENSG00000120437	3.24	26.54
4773	ENSG00000120438	29.32	54.85
4774	ENSG00000120440	0	0
4775	ENSG00000120451	7.35	10.14
4776	ENSG00000120457	1.73	0.19
4777	ENSG00000120458	0.56	1.25
4778	ENSG00000120471	0	0
4779	ENSG00000120498	0	0.07
4780	ENSG00000120500	0	0
4781	ENSG00000120509	21.66	32.17
4782	ENSG00000120519	1.75	0.9
4783	ENSG00000120526	0.95	1.41
4784	ENSG00000120533	68.05	52.37
4785	ENSG00000120539	0.33	0.79
4786	ENSG00000120549	6.9	7.72
4787	ENSG00000120555	0	0
4788	ENSG00000120563	0	0
4789	ENSG00000120586	3.9	0
4790	ENSG00000120594	3.76	3.18
4791	ENSG00000120616	3.77	2.95
4792	ENSG00000120645	0.65	12.46
4793	ENSG00000120647	0.89	1.65
4794	ENSG00000120656	5.94	7.18
