HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney
ENSG00000011198 12.2 8.7 13.1 8.57 3.28 4.18702745437622 2.1583456993103 4.16798162460327
ENSG00000011201 4.3 19.3 0.8 0.49 2.18 0.0976162254810333 6.56193161010742 5.4707498550415
ENSG00000011243 32.3 33.4 32.9 15.77 15.99 47.4988670349121 31.2944602966309 10.172022819519
ENSG00000011258 3.3 5.7 5.9 1.45 1.31 9.02764129638672 6.98850345611572 3.39296388626099
ENSG00000011260 6.4 16.6 17.9 2.52 8.71 14.9042072296143 20.6569004058838 8.0085277557373
ENSG00000011275 18.3 13 10.2 3.89 4.44 4.65283298492432 6.9658899307251 4.28891038894653
ENSG00000011295 20.3 35.4 33 3.3 8.21 9.0963945388794 25.0092926025391 8.00571823120117
ENSG00000011304 35.4 29.1 92.5 12.38 9.23 54.1831130981445 10.8339004516602 7.43512058258057
ENSG00000011332 0.2 16.1 0 0 14.91 0.128027036786079 8.59336185455322 0
ENSG00000011347 12.2 53.1 5.2 5.85 43.34 0.759292542934418 24.7895965576172 0.267588049173355
ENSG00000011376 7.1 8.8 12.7 4.72 7.88 2.93645548820496 6.69837522506714 2.64717578887939
ENSG00000011405 12.1 16.3 24.9 3.38 2.89 9.0435380935669 16.1363544464111 4.5330376625061
ENSG00000011422 5.9 4.3 4 1.09 0.75 8.9820032119751 0.907356083393097 0.303808361291885
ENSG00000011426 1.2 56.6 0.6 0.17 22.39 0.213154926896095 6.36932373046875 0.112631291151047
ENSG00000011451 8 9.4 10.1 7.09 6.97 9.5629539489746 5.8861870765686 3.05032134056091
ENSG00000011465 821.9 45.9 262.9 335.82 12.14 444.378875732422 6.4552001953125 46.8033714294434
ENSG00000011478 2.2 2.4 2.9 0.56 3.34 5.06282949447632 4.26455640792847 0.112836688756943
ENSG00000011485 44.2 32.7 27.4 27.85 27.13 16.1107120513916 19.9144287109375 15.39195728302
ENSG00000011566 16.3 16.3 21.7 3.8 3.16 10.299391746521 12.7391605377197 9.7382574081421
ENSG00000011590 0.1 0.1 0.1 0 0.65 0.462960690259933 0.0251534711569548 0.0327778644859791
ENSG00000011600 31.7 28.2 19.9 56.15 32.2 7.69277811050415 2.46701073646545 1.39531195163727
ENSG00000011638 87.5 4.5 20.4 95.78 5.63 20.3538761138916 19.793550491333 6.9207034111023
ENSG00000011677 0 17.2 0.1 0 6.83 0 6.36156606674194 0.0073858262039721
ENSG00000012048 2.3 2.4 1.7 0.47 0.49 0.941843688488007 1.21857047080994 0.562252581119537
ENSG00000012061 71.6 27.5 26.5 49.67 18.45 39.4834251403809 16.2609424591064 16.0058937072754
ENSG00000012124 1.4 13.6 0.9 0.11 5.6 64.3940887451172 8.10471725463867 0.0840244516730309
ENSG00000012174 6.3 9 7.8 3.58 6.9 1.81347906589508 2.26424765586853 2.31990814208984
ENSG00000012211 4.7 0.6 2.5 5.65 0 2.44840812683105 0.433514595031738 2.00916266441345
ENSG00000012223 2.4 2.8 8.7 2.72 0 0.23194845020771 0.156266883015633 0.0985324457287788
ENSG00000012232 27 19.4 8.6 9.17 12.96 8.22918605804443 12.1154308319092 6.7069091796875
ENSG00000012504 0.1 0.1 24.7 0 0 2.97662854194641 0 0
ENSG00000012660 21.1 55.8 29.3 4.89 20.19 11.5197696685791 14.2443876266479 2.56909203529358
ENSG00000012779 3.8 4.3 3.4 2.81 1.63 1.36953449249268 0.587156414985657 0.899118602275848
ENSG00000012817 4.8 6.7 4.1 0 0 0.0652615427970886 9.38129138946533 7.4088625907898
ENSG00000012822 105.2 61.6 55.4 47.04 24.73 86.9927673339844 37.8849945068359 33.7460861206055
ENSG00000012963 16.9 22.8 14.3 5.41 11.2 9.86390495300293 33.7532348632812 10.0466260910034
ENSG00000012983 8.9 23.7 12.6 1.53 2.49 17.9530735015869 20.4111385345459 9.11833763122559
ENSG00000013016 13.2 37.8 22.7 14.78 47.21 1.68126535415649 6.60701084136963 0.612451612949371
ENSG00000013275 50.7 42.3 53.1 36.24 52.94 25.6793079376221 26.7814025878906 39.7138748168945
ENSG00000013288 13.4 10.4 12.7 5.93 11.73 14.4976663589478 6.47913837432861 1.15905928611755
ENSG00000013293 0 13.9 0.1 0 5.72 0.130600616335869 2.24109983444214 0
ENSG00000013297 3.9 91.8 4.7 2.02 162.14 29.7859306335449 10.3580884933472 0.336423218250275
ENSG00000013306 38.9 23.5 88.7 16.49 21.24 45.2789840698242 15.4911699295044 6.43284177780151
ENSG00000013364 28.1 16.6 70.4 18.09 15.61 63.3986358642578 7.77661466598511 8.86150455474854
ENSG00000013374 34 29.4 36.2 13.18 13.24 8.97878360748291 6.66105461120605 17.967472076416
ENSG00000013375 9.6 13.5 12.6 2.01 3.42 6.02843713760376 4.2664680480957 2.54734039306641
ENSG00000013392 4.3 8.1 5 1.08 3.89 4.96803760528564 7.8628101348877 1.94870293140411
ENSG00000013441 44.6 41.9 47.1 14.31 6.58 138.609344482422 54.8741035461426 26.9329681396484
ENSG00000013503 3.7 5 5.6 1.6 2.56 1.26537644863129 2.85117125511169 1.80049014091492
ENSG00000013523 12.8 19.4 9.3 2.34 6.32 7.88805103302002 8.63194274902344 4.00036764144897
ENSG00000013561 46.7 33.7 43.9 14.39 9.15 8.17169284820557 20.21213722229 16.8708019256592
ENSG00000013563 31.4 6.5 20.6 15.66 1.8 2.71914577484131 5.87474346160889 10.5104055404663
ENSG00000013573 5.4 7.5 5.4 0.52 0.35 14.5352849960327 0.566996216773987 2.93484973907471
ENSG00000013583 37.2 18.7 50.8 19.24 21.24 25.6152114868164 14.5101451873779 4.57232618331909
ENSG00000013588 0.6 1.3 6.4 0.61 0.09 9.4309310913086 0.0489840656518936 0.0965877026319504
ENSG00000013619 1.5 7.4 1.3 0 3.99 6.70162963867188 5.17374086380005 0.894331753253937
ENSG00000013725 0.7 0.6 0.7 0.14 0.18 0.167347744107246 0.0746011957526207 0.0796148627996445
ENSG00000013810 3 2.4 2.2 2.76 0.75 2.09780049324036 0.744910418987274 0.567294478416443
ENSG00000014123 18.5 16.1 19.6 3.53 6.75 8.11762619018555 13.9512624740601 18.2631130218506
ENSG00000014138 4.2 4 5 1.14 2.35 3.37180542945862 2.06834840774536 0.863603413105011
ENSG00000014164 3 3.7 4.9 1.66 5.18 6.45794630050659 3.64519429206848 2.99928879737854
ENSG00000014216 42.5 26.4 41.8 18.62 14.02 19.7586307525635 16.2690010070801 15.6960868835449
ENSG00000014257 0.2 0.9 21.3 0 0 0.357384204864502 0.104763180017471 0.0255972146987915
ENSG00000014641 872.7 237.9 213.2 251.47 108.81 18.0950508117676 220.385559082031 75.9424819946289
ENSG00000014824 44.3 47.2 69.4 13.36 15.34 13.7154140472412 47.4432945251465 19.6829776763916
ENSG00000014914 4.4 4 13.1 0.69 0.1 19.567440032959 2.42223215103149 0.932522356510162
ENSG00000014919 20.1 18.1 27.3 8.77 8.29 8.09165287017822 12.9030151367188 8.73374652862549
ENSG00000015153 49.2 27.5 11.2 10.62 5.48 1.78477370738983 4.37984895706177 4.58234977722168
ENSG00000015171 48.5 60.1 45.8 25.93 34.87 26.1867866516113 54.975643157959 20.8508853912354
ENSG00000015285 3.5 4.9 3.2 3.8 4.05 1.38204991817474 0.753780126571655 0.334241986274719
ENSG00000015413 0.4 0.3 298.8 0 0 1.32185959815979 0.116001263260841 0
ENSG00000015475 7.7 17.6 6.4 3.45 8.91 3.6747260093689 18.6415920257568 5.90176725387573
ENSG00000015479 120.5 219 129.6 0 11.92 35.525333404541 100.06143951416 35.78125
ENSG00000015520 0 0 0.7 0 0 1.33745145797729 0.0702438950538635 0.00618485594168305
ENSG00000015532 6.5 4.9 7.7 3.21 3.87 6.63041019439697 3.87618732452393 1.19608855247498
ENSG00000015592 0 155.4 0.1 0 125.24 0.131530463695526 16.0819931030273 0.0216048322618008
ENSG00000015676 43.8 74.9 32.9 16.12 56.84 13.0544195175171 35.2355079650879 17.4879951477051
ENSG00000016082 0 0 0 0 0 0.0688702687621117 1.63390243053436 0
ENSG00000016391 1.4 5.9 43.5 1.08 2.64 2.08086204528809 3.95841908454895 2.41902899742126
ENSG00000016402 1.2 0.8 0.4 0 0.82 1.50316619873047 1.80085289478302 0.201584219932556
ENSG00000016490 0 0.1 0.7 0 0 0.0568400658667088 0.0059705600142479 0
ENSG00000016602 0.1 3.9 0.3 0 1.44 0.0390201061964035 2.95381569862366 0
ENSG00000016864 31 35.8 45.2 3.2 6.02 14.141809463501 16.736759185791 5.46424961090088
ENSG00000017260 29.9 53.9 40.5 7.16 14.64 10.6766872406006 22.2418804168701 5.71738910675049
ENSG00000017373 0.4 21.9 0.6 0.05 20.94 0.771898984909058 4.04284715652466 0.00353766768239439
ENSG00000017427 13.7 1.7 1.5 3.33 0.94 1.49068987369537 0.188640773296356 1.98423826694489
ENSG00000017483 2.4 18.8 1.9 0.12 6.63 4.4475417137146 3.6372697353363 0
ENSG00000017621 3.4 2.4 5.9 0.59 0.61 0.4156554043293 0.40504002571106 0.456256896257401
ENSG00000017797 21 22.7 42.4 24.34 29.63 13.8464183807373 13.3795928955078 12.3066148757935
ENSG00000018189 10.4 83.4 24.4 2.36 44.05 15.5137100219727 34.4606285095215 5.95631885528564
ENSG00000018236 0.5 129.4 10.2 0.12 35.54 4.46719837188721 27.6264610290527 0.0645599216222763
ENSG00000018408 22.2 16.1 48.2 14.31 7.1 13.9424648284912 3.61283278465271 3.26214241981506
ENSG00000018510 6.3 8.5 11.5 4.82 6.82 2.1243052482605 4.03413677215576 4.7082052230835
ENSG00000018610 6.9 8.7 8 6.73 6.94 6.34397792816162 10.3266639709473 5.56546401977539
ENSG00000018625 70 233.2 3.8 75.05 215.31 8.38269424438477 191.449844360352 246.449325561523
ENSG00000018699 12.6 4.1 6.3 2.01 1.33 5.46887063980103 2.21643686294556 4.72709846496582
ENSG00000019102 0.9 0.3 2.3 0.16 0.33 1.25208675861359 1.34615564346313 0.211713254451752
ENSG00000019144 62.7 66.6 32 20.81 45.83 15.4400596618652 11.8371295928955 4.34904861450195
ENSG00000019169 3.2 1.2 0.1 9.41 1.13 2.33456420898438 0.0505620464682579 0.115304283797741
ENSG00000019186 0 0.7 11.9 0 0 0 0.215884163975716 0
ENSG00000019485 5.7 3.8 3.6 3.11 3.21 1.51576578617096 0.761008858680725 0.4747414290905
ENSG00000019505 4.4 39 7.9 1.46 26.77 0.0233340486884117 6.16375589370728 0.0838422030210495
ENSG00000019549 7.4 0.9 10 2.1 1 10.0039253234863 0.533059597015381 2.88957977294922
ENSG00000019582 369 234.6 518.9 202.46 84.43 107.429008483887 27.6164226531982 61.4804992675781
ENSG00000019991 3.3 2.6 8.8 0.85 0.88 0.791202008724213 0.0717165097594261 0.102216243743896
ENSG00000019995 15.9 16 10.3 8.22 6.96 16.7720470428467 12.7411575317383 37.524829864502
ENSG00000020129 15.2 129.5 7.3 5.06 157.89 14.3717784881592 734.666748046875 2.28808116912842
ENSG00000020181 9.9 3.3 6.7 5.79 3.35 11.2285318374634 1.1972314119339 1.54822075366974
ENSG00000020426 63.4 20.5 26.6 4.03 3.62 5.96552276611328 7.12990999221802 9.99554061889648
ENSG00000020577 45.3 10.6 4.9 26.37 9.82 0.0978990271687508 0.0925510749220848 1.80907022953033
ENSG00000020633 1 0.7 0.9 0.51 0.53 0.263674765825272 0.0894818678498268 0.0694078281521797
ENSG00000020922 4.2 5.1 6.4 1.21 1.87 4.12347602844238 2.62956929206848 1.77844178676605
ENSG00000021300 10.4 206.4 9.2 5.33 466.92 3.93174314498901 96.6731719970703 1.1170893907547
ENSG00000021355 22.3 10.2 25.8 10.13 8.98 9.05288696289062 3.82019591331482 12.0526924133301
ENSG00000021461 0 0.3 0 0 0 0.0391596145927906 0.157953828573227 0.361814081668854
ENSG00000021488 0 0.2 54.4 0 0.07 0.830307602882385 0.191313996911049 0
ENSG00000021574 2.9 11.9 4.7 0.42 3.49 2.39446806907654 8.8289623260498 3.56108903884888
ENSG00000021645 1.7 31.1 1.3 0.15 14.25 0.72552901506424 10.3151178359985 0.0825982838869095
ENSG00000021762 8.1 6.5 7 3.63 5.45 6.7029619216919 2.35568642616272 0.908128559589386
ENSG00000021776 5.3 8.1 8.9 1.52 3.16 4.73615741729736 3.96578979492188 3.51011419296265
ENSG00000021826 1.6 2.5 1.8 0.17 1.26 1.71091294288635 1.0951247215271 0.15446674823761
ENSG00000021852 0 0 0 0 0 0 0.0238062124699354 0
ENSG00000022267 928.7 97.7 25.8 166.54 16.62 41.9971809387207 73.7596054077148 1558.31420898438
ENSG00000022277 68.2 68.6 64.1 20.89 46.32 20.6414813995361 29.1848850250244 27.5335903167725
ENSG00000022355 0 68 0.1 0 20.03 0.0173375159502029 18.8307647705078 0.0118658868595958
ENSG00000022556 0.4 1.4 0.9 0.03 0.77 0.0531015992164612 2.0295467376709 0.0233633648604155
ENSG00000022567 5.4 6.7 10.8 1.55 3.57 2.4543890953064 1.45175969600677 0.790972173213959
ENSG00000022840 107.8 57 81.5 67.56 44.47 45.9896965026855 41.3322410583496 93.7382354736328
ENSG00000022976 7.4 8.5 8.5 0.63 1.29 3.97000288963318 2.30584597587585 3.36580777168274
ENSG00000023041 15.1 16.5 42.2 3.01 2.42 19.6045017242432 15.8396921157837 7.8639874458313
ENSG00000023171 1.9 22.1 10.5 0 0 3.37669062614441 16.7744140625 0.383795142173767
ENSG00000023191 63.7 43.1 68.3 40.17 42.24 25.7886180877686 9.38759803771973 8.22480869293213
ENSG00000023228 120.3 40.2 72.9 93.78 29.35 4.19426774978638 15.7794284820557 65.2269744873047
ENSG00000023287 21.6 30.5 17.2 5.49 6.5 10.2027149200439 15.355975151062 18.78932762146
ENSG00000023318 12.5 8.9 14.2 3.89 3.16 7.82876062393188 9.36280727386475 5.75175523757935
ENSG00000023330 75.6 20.7 28 40.93 26.91 8.14730072021484 15.5892601013184 30.91379737854
ENSG00000023445 3.3 1.6 6.1 1.46 0.24 1.78185164928436 1.34320712089539 1.64768159389496
ENSG00000023516 9 30.9 12.9 1.03 4.84 5.27136659622192 46.9443016052246 4.50886917114258
ENSG00000023572 16.4 12.4 10.9 12.22 10.66 2.64283680915833 3.59994006156921 4.13850164413452
ENSG00000023608 6.6 3.2 5.6 1.34 1.51 3.05568861961365 2.89814972877502 0.89890456199646
ENSG00000023697 22.8 15.3 69.7 8.91 6.52 3.34347534179688 4.32534646987915 8.86373043060303
ENSG00000023734 77 83.4 74.4 21.22 30.26 32.2376556396484 75.953842163086 78.6122741699219
ENSG00000023839 0.1 0.1 16.3 0 0 0.350325226783752 0.100796319544315 0.226733729243279
ENSG00000023892 1.1 2.3 1.5 0.26 0.55 2.25669360160828 1.38876843452454 0.133424758911133
ENSG00000023902 34.8 25 10.3 24.36 21.38 7.77075386047363 7.84336233139038 3.25453495979309
ENSG00000023909 5.1 7.8 14 1.16 2.84 0.995036005973816 5.43998670578003 7.64924907684326
ENSG00000024422 25.3 7.7 9.5 24.75 11.29 30.1361141204834 3.56413650512695 7.03884410858154
ENSG00000024526 0.2 0.3 0.2 0 0 0.00578339723870158 0.0328047946095467 0.0415609627962112
ENSG00000024862 8.7 15.4 35.3 3.03 7.6 15.4503517150879 31.4587860107422 6.48137331008911
ENSG00000025039 55.7 25.3 33.1 16.85 7.72 0.817225337028503 19.1061820983887 39.1882209777832
ENSG00000025156 17.5 10.1 4.8 4.81 3.88 7.30535840988159 12.0850801467896 57.651985168457
ENSG00000025293 10.3 15.5 8.3 1.36 2.55 5.50559759140015 8.00965023040771 10.7847013473511
ENSG00000025423 0.3 11 2 1.26 16.25 1.2572568655014 8.73037624359131 0.0768279582262039
ENSG00000025434 11.6 8.1 23.1 4.57 5.7 16.4517250061035 3.05009770393372 0.87755036354065
ENSG00000025708 5.7 4.2 7.2 7.18 6.27 5.37137889862061 0.524374961853027 2.09769463539124
ENSG00000025770 16.3 19.1 12.9 10.24 14.23 29.2347679138184 13.0697803497314 4.93448400497437
ENSG00000025772 9.4 19.3 17.6 2.55 4.21 13.5187654495239 69.8345336914062 4.63140726089478
ENSG00000025796 17.6 24.8 24.8 12.76 21.96 17.4250640869141 19.5357227325439 6.54003286361694
ENSG00000025800 15.7 13.6 11.7 5.25 6.06 9.5309820175171 10.1666984558105 15.7237854003906
ENSG00000026025 395.6 206.1 165.1 100.76 37.05 2486.97045898438 99.2263793945312 46.3101577758789
ENSG00000026103 5.1 6.2 8.9 0 0.52 18.3467769622803 6.71505308151245 0.854812204837799
ENSG00000026652 2.7 22.3 4.5 0.71 20.44 3.38969469070435 4.28713464736938 0.1469546854496
ENSG00000026751 1.7 0.4 1.2 0.13 0 0.127141147851944 0 0.00705535663291812
ENSG00000026950 9.5 12.5 12.4 1.76 3.19 12.8279180526733 3.3197455406189 1.38683247566223
ENSG00000027001 58.4 3.8 20.6 17.64 0.65 2.77218341827393 2.40857005119324 4.25699996948242
ENSG00000027075 17.1 4.5 8.5 4.38 1.01 2.88469839096069 10.5908365249634 1.9929279088974
ENSG00000027644 0 0 1.7 0.05 0 0.0896526128053665 0.163456320762634 0.026296591386199
ENSG00000027697 76.9 35.7 31.4 24.15 11.44 27.5913963317871 33.1158218383789 25.9196281433105
ENSG00000027847 10.4 9.1 11.9 4.48 5.54 7.9759464263916 4.81797695159912 3.06763029098511
ENSG00000027869 0.4 0.3 0.4 0.21 0.32 0.522730946540833 0.0396928153932095 0.00646553793922067
ENSG00000028116 12 4.9 9 4.48 3.39 2.05546951293945 0.90821248292923 2.3869776725769
ENSG00000028137 9 7.3 5.4 9.05 4.04 7.03132677078247 2.38819289207458 3.1878490447998
ENSG00000028203 33.8 32.9 25.5 6.36 6.1 8.09875679016113 10.1460657119751 14.5547962188721
ENSG00000028310 15.8 18.4 10.5 7.47 14.38 11.5578031539917 9.24082088470459 6.55122804641724
ENSG00000028528 46.3 40 55.4 7.18 10.14 16.4571361541748 11.2500886917114 5.10224056243896
ENSG00000028839 12.6 28.4 13.4 2.1 5.63 7.0989351272583 12.3144083023071 2.23647451400757
ENSG00000029153 0.7 4.3 0.6 0.13 1.33 0.104373447597027 0.759473919868469 0.0974096283316612
ENSG00000029363 26.2 50.8 35.4 12.68 22.07 28.4056797027588 29.9199848175049 17.0717754364014
ENSG00000029364 10.4 23.9 31.8 2.08 4.29 7.25629091262817 12.4131498336792 3.11049818992615
ENSG00000029559 0.1 1 0 0.21 0 0 0 0.0943355187773705
ENSG00000029639 11.1 4.8 7.3 1.49 0.17 1.91719102859497 2.04766464233398 4.2368950843811
ENSG00000029725 24.4 41.2 20.2 10.31 19.29 8.41092681884766 25.8424777984619 20.4913578033447
ENSG00000029993 5 14.5 10.8 6.2 14.39 0.530407011508942 6.26099109649658 2.27633881568909
ENSG00000030066 7 8.3 11.6 2.54 1.27 6.7767882347107 2.96420860290527 2.71478247642517
ENSG00000030110 6.5 3.4 5.8 5.7 2.45 3.35070085525513 2.94017338752747 2.55192518234253
ENSG00000030419 1.2 1.9 1.7 1.14 2.35 0.701128423213959 1.25047993659973 1.0557826757431
ENSG00000030582 78.3 30.5 84.9 55.48 18.06 41.840202331543 15.8841247558594 17.2490348815918
ENSG00000031003 15 20.2 12.1 3.82 1.87 6.47946166992188 10.459662437439 1.76558804512024
ENSG00000031081 15.2 8.6 4.9 8.43 3.1 2.96381211280823 2.935786485672 1.33095276355743
ENSG00000031691 5 5.4 3 1.01 1.44 2.92837595939636 5.67394828796387 2.37338972091675
ENSG00000031698 72.7 90.5 67.8 21.59 68.42 29.5871105194092 37.2112846374512 20.0731563568115
ENSG00000031823 27.6 30.7 22 16.99 27.14 16.4347095489502 16.4053211212158 9.68009757995605
ENSG00000032219 7.8 15.1 10.3 2.83 5.66 4.84490156173706 8.03686618804932 2.57120871543884
ENSG00000032389 11.7 24.4 16.6 3.37 13.64 1.18910157680511 7.86330270767212 1.79702985286713
ENSG00000032444 9.7 26.2 23.2 7.52 24.03 15.6988382339478 13.1807909011841 8.18973064422607
ENSG00000032742 4.9 7.6 17.9 1.19 1.28 3.57806968688965 6.18123531341553 1.65955889225006
ENSG00000033011 5.2 6.8 10.6 3 4.54 4.38553094863892 6.56168985366821 3.5587842464447
ENSG00000033030 7 7.4 10.6 1.9 2.28 7.80086278915405 2.76918792724609 3.83936190605164
ENSG00000033050 18.7 21.3 16.7 10.08 14 9.09820079803467 13.0060224533081 20.8641052246094
ENSG00000033100 10.8 7 7.4 3.8 2.51 4.04857206344604 2.70020818710327 2.08405160903931
ENSG00000033122 0.9 15.8 1.1 0 2.38 0.00771636795252562 5.77994775772095 0.233689650893211
ENSG00000033170 6.6 28.7 8.1 1.02 22.92 2.00253486633301 7.12243938446045 0.709634363651276
ENSG00000033178 6.2 10.3 7 0.93 2.1 5.87074995040894 6.36918640136719 2.72896909713745
ENSG00000033327 11.9 19.9 4.8 5.25 26.22 15.3026790618896 9.19482517242432 1.7000834941864
ENSG00000033627 18 109.6 39.7 5.52 108.38 20.3530654907227 78.232162475586 26.2708473205566
ENSG00000033800 16.6 21.1 16.2 5.04 7.86 5.53605508804321 4.28057479858398 6.61405420303345
ENSG00000033867 4.1 4 7.3 1.76 0.87 4.36453485488892 2.61103653907776 4.12754821777344
ENSG00000034053 0.4 48.4 0.4 0 41.94 0.272714734077454 12.1823320388794 0.0311078932136297
ENSG00000034152 34.3 7.7 26.4 11.67 6.33 3.44462895393372 4.68472957611084 19.9491405487061
ENSG00000034239 0.1 2.3 0.3 0 0.28 2.13181805610657 1.92555129528046 0.00585171394050121
ENSG00000034510 443.9 529.2 310.1 829.06 1294.85 451.375823974609 357.709686279297 32.715991973877
ENSG00000034533 2.6 3.4 3.6 0.57 3.13 3.08511805534363 3.36768484115601 1.75463211536407
ENSG00000034677 20.9 29.6 26.3 5.93 6.34 9.28200244903564 6.63592290878296 8.2035551071167
ENSG00000034693 16.2 11.4 23 5.47 8.46 3.21086263656616 7.83936309814453 6.43451118469238
ENSG00000034713 203.6 169 114.5 55.26 84.12 29.5760669708252 87.331901550293 33.853271484375
ENSG00000034971 14.4 0 0.3 4.73 0 0.780249357223511 0.0281000547111034 16.722038269043
ENSG00000035115 10.3 28.9 133.9 0 3.98 5.27290630340576 6.80436134338379 1.11560225486755
ENSG00000035141 17.2 11.6 22.7 5.88 4.53 7.27456760406494 13.4972639083862 6.27462291717529
ENSG00000035403 109 10.3 34.4 34.23 5.71 18.4501552581787 5.91324853897095 86.3654479980469
ENSG00000035499 0.1 0.9 2.8 0.04 0.08 0.109038434922695 0.249895632266998 0.0407053418457508
ENSG00000035664 23.9 4.6 3.1 5.14 3.85 0.374689400196075 1.02731645107269 3.69713687896729
ENSG00000035681 11.2 10.4 9.6 5.35 2.39 7.28955411911011 13.3048191070557 7.48351287841797
ENSG00000035687 5.6 23 23.8 1.1 9.02 9.1272029876709 17.1701812744141 6.18025016784668
ENSG00000035720 0.3 0 9.2 0 0 0.0573552288115025 0.0602467432618141 0
ENSG00000035862 129 109.2 71.6 50.27 100.79 311.803100585938 38.1398086547852 26.8323841094971
ENSG00000035928 14.2 17.1 22.5 4.07 9.36 10.7751026153564 9.19678401947021 4.88044357299805
ENSG00000036054 13.2 12.5 15.8 3.01 4.14 9.9255084991455 7.49127292633057 7.32676362991333
ENSG00000036257 31 34.1 39.9 6.35 6.11 6.74017906188965 10.9427089691162 21.970666885376
ENSG00000036448 416 10.1 16.7 370.19 4.53 0.88018923997879 2.76646637916565 73.6935501098633
ENSG00000036473 0.1 0.6 0.2 0.12 0 0.15970204770565 0.220176175236702 0
ENSG00000036530 4.3 33.9 1.4 0 16.77 0.71450787782669 29.253833770752 0.125902563333511
ENSG00000036549 11.7 12.2 17.3 3.31 4.17 3.86555099487305 4.46850156784058 3.58616852760315
ENSG00000036565 0 0.1 0 0 0 0 0.130836546421051 0
ENSG00000036672 39.2 19 35.8 21.44 13.83 3.46845555305481 8.94356632232666 18.8188076019287
ENSG00000036828 0 0 21.1 0 0 0.0123140569776297 0 0
ENSG00000037042 19 43.4 19.5 7.92 53.56 35.2757568359375 43.2673835754395 2.05814266204834
ENSG00000037241 9.9 9.4 14.9 9.29 9.13 8.17850875854492 12.456690788269 7.71133089065552
ENSG00000037280 4.4 0.8 7.7 3.16 0.39 7.04162788391113 1.21790587902069 1.01446318626404
