ENSG_ID	Atlas_heart	Atlas_brain	Atlas_kidney
27652	ENSG00000168830	0	0.761	0
27653	ENSG00000179097	0.217	0.429	0.07
27654		0	0	0
27655		0	0	0
27656		0.207	0.225	0.11
27657		0.132	0.195	0.095
27658		0.352	0.301	0.049
27659	ENSG00000157219	0.008	3.505	0
27660	ENSG00000158748	0.019	0.076	0
27661	ENSG00000148680	0.057	0.781	0
27662		0.008	0.084	0.049
27663		14.973	17.376	13.431
27664		0.848	1.331	0.203
27665		0	0	0.008
27666		0.088	0.925	0.417
27667	ENSG00000198331	0.67	1.399	0.838
27668		6.89	9.35	8.302
27669	ENSG00000029559	0.246	0.595	0.058
27670		7.721	5.295	8.598
27671		5.182	2.669	1.819
27672		0.445	2.555	0.346
27673	ENSG00000108622	0.624	0.767	0.392
27674	ENSG00000108622	0.582	0.715	0.365
27675	ENSG00000076662	0.126	0.213	0.104
27676	ENSG00000105371	0.026	0.08	0.118
27677	ENSG00000205409	0	0	0
27678		0.007	0.029	0.07
27679	ENSG00000115738	1.285	2.694	3.208
27680		2.636	11.991	3.177
27681		2.904	30.587	2.914
27682		3.848	33.062	2.63
27683		4.39	37.857	3.19
27684		0.932	0.961	0.387
27685		2.316	3.254	1.024
27686	ENSG00000119632	1.397	2.677	0.715
27687		2.415	1.903	0.578
27688	ENSG00000205495	0	0	0
27689	ENSG00000197786	0	0	0
27690		0	0	0
27691		0.049	0.05	0
27692	ENSG00000186803	0	0	0
27693	ENSG00000233816	0	0	0
27694	ENSG00000137080	0	0.037	0
27695		8.477	10.259	7.579
27696		1.734	1.11	1.535
27697		1.896	2.163	1.648
27698	ENSG00000111537	0.015	0	0
27699		3.874	2.669	2.801
27700		0.221	0.054	0.238
27701		0.782	1.806	1.908
27702		1.325	2.672	2.235
27703		3.661	5.56	6.998
27704	ENSG00000122970	2.165	3.943	3.635
27705	ENSG00000089289	3.571	3.196	3.563
27706		5.824	0.336	0.95
27707	ENSG00000140443	2.9	2.568	5.113
27708	ENSG00000159217	0	0.018	0.302
27709		0.242	0.419	0.08
27710	ENSG00000188293	0	0	0
27711	ENSG00000204866	0	0	0.062
27712	ENSG00000188624	0	0	0.084
27713		4.097	0.958	0.351
27714		0.105	1.883	1.327
27715		0.747	5.958	0.181
27716		0.253	0.135	0.041
27717		7.359	2.751	3.342
27718		0.643	0.261	0.624
27719	ENSG00000136634	0.195	0.186	0.023
27720		1.255	0.674	0.467
27721		1.345	0.661	0.514
27722	ENSG00000095752	0.016	0.016	0.071
27723		0.346	0.156	0.179
27724		0.182	0.817	0.065
27725	ENSG00000123496	1.236	3.808	0.891
27726	ENSG00000112115	0	0	0
27727	ENSG00000127743	0.054	0	0.08
27728		0.777	1.746	6.162
27729		0.014	0.028	0.15
27730	ENSG00000137496	0.408	0.374	0.915
27731	ENSG00000137496	0.402	0.446	0.945
27732	ENSG00000142224	0	0.021	0.03
27733		0	0	0
27734		0	0	0
27735	ENSG00000125571	0	0	0
27736	ENSG00000125571	0	0	0
27737		9.486	1.151	5.112
27738	ENSG00000172365	0	0	0
27739		2.6	2.259	0.81
27740		0.278	0.087	0.074
27741	ENSG00000109471	0	0	0
27742		0.446	0.329	0.086
27743	ENSG00000138684	0	0	0
27744	ENSG00000103522	0.022	0.18	0.022
27745	ENSG00000127318	0	0	0
27746	ENSG00000142677	0.067	0	0.338
27747	ENSG00000166090	0	0	0
27748	ENSG00000198283	0	0	0
27749		0.115	0.075	0.208
27750		0.046	0	0.037
27751		1.259	0.601	0.575
27752	ENSG00000204671	0	0	0
27753		6.257	2.35	3.788
27754		13.446	2.957	50.91
27755		12.889	2.933	49.165
27756		1.668	0.709	1.019
27757		31.516	19.589	26.677
27758		10.058	11.788	8.598
27759		6.633	3.609	4.987
27760		7.991	9.176	7.226
27761		4.039	1.01	25.71
27762		1.383	1.644	0.467
27763		1.52	1.831	0.483
27764		1.401	1.688	0.445
27765	ENSG00000196388	0.162	0.658	0.389
27766		1.547	4.06	1.807
27767	ENSG00000224975	1.149	0.866	1.659
27768	ENSG00000153487	0.884	1.216	0.773
27769		1.233	4.67	1.795
27770		1.231	4.661	1.791
27771		0.03	0	0.076
27772	ENSG00000123999	0.052	0.08	0.013
27773		0.038	0.387	0.208
27774		0.308	0.453	0.426
27775		3.271	1.554	1.461
27776		0.487	0.87	0.255
27777		0.966	19.896	1.75
27778		0.981	1.121	0.745
27779		0	0	0
27780		3.436	3.484	5.049
27781		0.98	0.426	1.651
27782		7.152	4.448	3.76
27783		0.47	0.45	0.42
27784		1.483	1.158	3.246
27785		0.724	2.761	1.387
27786		0.668	2.57	1.295
27787		2.289	2.465	7.088
27788	ENSG00000161896	0.914	0.155	0.454
27789	ENSG00000161896	0.872	0.148	0.434
27790	ENSG00000151151	1.089	1.033	1.125
27791		18.912	16.811	9.641
27792	ENSG00000197429	0.717	1.072	1.306
27793		0.573	1.422	0.952
27794		0.569	1.412	0.945
27795		0	0	0
27796		0.15	0.34	0.63
27797		2.529	8.869	1.389
27798		0.253	0.634	0.621
27799		0.149	3.086	0.266
27800		0.198	1.144	3.074
27801	ENSG00000134070	0.296	0.35	0.23
27802		0.619	0.829	1.086
27803	ENSG00000136381	6.157	6.385	7.816
27804	ENSG00000168264	4.394	5.379	4.354
27805		0.416	0.587	0.494
27806		0.018	0.007	0.042
27807		0.126	0.135	0.284
27808		2.723	0.332	4.921
27809		0.04	0.121	0
27810		1.178	3.139	1.934
27811	ENSG00000167378	1.926	4.686	1.721
27812	ENSG00000133124	0.005	1.191	0.005
27813		0.084	0	0
27814		0.387	0.443	0.335
27815	ENSG00000165898	1.16	0.393	1.258
27816		0	0	0
27817	ENSG00000143319	1.627	2.346	2.396
27818		0	0.086	0.042
27819		0	0.114	0.056
27820	ENSG00000063241	0.731	0.642	1.57
27821	ENSG00000063241	0.733	0.615	1.521
27822		2.987	5.667	3.61
27823		0.424	0.578	1.991
27824		0.622	0.667	1.81
27825		5.922	1.016	0.798
27826		16.795	1.51	3.508
27827		0.129	0.349	0.121
27828		1.506	0.871	0.262
27829		1.505	0.871	0.262
27830		19.09	10.664	14.982
27831		18.311	10.234	14.369
27832		0.237	0.342	0.096
27833		2.574	1.353	0.49
27834		4.268	1.877	3.222
27835		0.062	0	2.406
27836		0.034	0.027	0.141
27837		10.846	2.446	1.754
27838		0.281	1.236	0.14
27839		0.5	0.058	0.503
27840	ENSG00000102313	0	0	0
27841		0.239	0.087	0.17
27842	ENSG00000172769	0	0	0
27843		0.712	1.552	1.692
27844		1.814	4.406	1.848
27845		0.021	0.855	0
27846	ENSG00000086544	0.341	0.761	0.367
27847		5.881	13.156	9.057
27848	ENSG00000096433	0.826	0.546	1.15
27849		5.386	5.945	6.164
27850		21.128	22.115	14.851
27851		0	0.01	4.454
27852		0	0.01	4.395
27853	ENSG00000182264	0.035	0	0.034
27854	ENSG00000148215	0.019	0.118	0.077
27855	ENSG00000184916	0.312	0.448	0.084
27856		0.607	0.64	1.174
27857	ENSG00000188385	0.216	2.255	0.026
27858		2.94	4.498	0.81
27859		3.647	6.679	0.936
27860	ENSG00000198877	0	0	0
27861		1.954	1.205	1.416
27862		6.894	6.194	8.461
27863	ENSG00000081692	0.172	0.073	0.186
27864		5.013	3.494	1.649
27865		0	0	0
27866		4.517	6.046	2.759
27867		0.047	5.541	0.135
27868		1.266	0.189	2.252
27869		1.212	0.173	2.114
27870		17.892	6.556	10.675
27871		0.04	0.122	0.06
27872		0.014	0.387	0.112
27873		13.202	11.68	9.951
27874		2.441	2.6	2.737
27875		2.336	2.505	2.62
27876		0.986	1.689	0.919
27877		1.881	1.61	1.448
27878		0.202	7.132	0.052
27879	ENSG00000130037	3.735	1.349	0.175
27880		2.087	6.527	1.278
27881		1.754	5.577	1.051
27882	ENSG00000182674	0.01	3.057	0.021
27883	ENSG00000129159	0.008	1.328	0
27884		0	2.639	0
27885		0	3.627	0
27886		0.965	3.329	1.329
27887	ENSG00000171385	0.771	1.064	0.106
27888	ENSG00000180509	0.627	0.156	0.558
27889	ENSG00000178342	0	0	0.066
27890	ENSG00000171126	0	0.45	0.064
27891		0.99	0.486	0.024
27892	ENSG00000184611	0.115	2.314	0.044
27893		0	1.209	0.139
27894		0	1.189	0.136
27895		4.404	0.67	0.044
27896		0.069	0.961	0.307
27897		0.156	7.75	1.479
27898		0.144	7.323	2.57
27899		0.143	7.146	1.342
27900		0.023	0.015	29.335
27901		0.027	0.014	26.203
27902		0.16	1.731	1.001
27903		0.362	0.028	31.343
27904		0.884	3.356	1.456
27905		5.23	0.509	0.958
27906	ENSG00000100433	0.075	0.496	0.222
27907	ENSG00000100433	0.072	0.475	0.198
27908		0.02	0	0
27909	ENSG00000124780	0.022	0	0
27910		0.085	3.044	0.125
27911		0.082	2.933	0.12
27912		0.469	0.371	0.177
27913		0	0	0
27914		0	0	0
27915		0.134	0.758	0.579
27916	ENSG00000171121	0.525	0.254	0.722
27917		1.023	1.672	0.133
27918		0.075	0.085	0.017
27919		0	7.95	0
27920		0	4.439	0
27921		0.096	6.535	0.014
27922		0.673	1.748	0.53
27923		0.01	0	0.069
27924		0.279	0.567	5.293
27925	ENSG00000168676	0	0.026	0.013
27926		1.529	1.873	1.246
27927		18.435	3.781	5.456
27928	ENSG00000134901	0.575	0.342	0.739
27929		1.868	0.677	2.228
27930		6.521	3.445	7.965
27931	ENSG00000100196	6.921	0.733	2.186
27932		4.87	4.921	3.945
27933		2.805	3.932	3.428
27934		3.873	4.902	4.404
27935		2.643	4.197	3.346
27936		6.473	5.401	7.797
27937	ENSG00000139330	0.007	0	0
27938		2.761	5.011	3.968
27939		0.193	0.377	7.424
27940	ENSG00000100441	1.833	1.204	1.791
27941		5.082	8.569	4.553
27942	ENSG00000080608	9.728	9.05	18.625
27943		3.16	1.827	3.195
27944		3.139	1.819	3.154
27945		3.088	1.79	3.103
27946	ENSG00000166803	0.042	0	0.042
27947		1.576	1.047	1.668
27948		12.96	14.791	15.281
27949		1.157	2.496	1.479
27950		2.329	4.086	1.187
27951		2.306	4.023	1.171
27952	ENSG00000204511	0.105	0	1.752
27953		2.071	3.458	3.082
27954	ENSG00000137261	0.014	2.627	0.014
27955		0.005	0	0
27956		0.331	0.641	0.635
27957		4.822	3.096	6.425
27958		2.464	2.196	2.318
27959		0.337	0.607	0.625
27960		0.056	3.6	0.065
27961		0.481	1.076	1.049
27962		7.914	6.13	4.422
27963		1.393	0.385	0.983
27964		6.923	4.757	4.042
27965		6.883	4.73	4.018
27966		7.213	5.404	4.298
27967		3.413	2.101	5.429
27968	ENSG00000163807	6.251	4.1	3.739
27969		5.532	8.837	10.644
27970	ENSG00000174145	0.052	2.276	0.017
27971		2.689	2.451	4.304
27972	ENSG00000198954	17.564	30.69	9.96
27973		3.069	3.219	3.81
27974		0.018	1.436	0.177
27975		10.648	11.99	7.969
27976		1.992	2.482	2.439
27977	ENSG00000165757	5.422	5.793	3.481
27978		0.041	1.494	0.024
27979		3.579	41.359	10.138
27980		0.311	0.565	0.575
27981		1.381	2.391	2.79
27982		0.082	0.029	0.158
27983		0.07	0.349	0.197
27984		0.029	0.28	1.733
27985		2.505	8.073	1.467
27986		0.469	1.847	0.625
27987		0.34	1.357	0.45
27988		1.986	5.39	3.038
27989		0.094	2.254	0.415
27990	ENSG00000136883	0	0.132	3.693
27991		13.188	5.591	4.906
27992		12.637	5.543	4.789
27993	ENSG00000118193	0.159	0.005	0.041
27994		0.143	0.792	0.206
27995	ENSG00000121621	0.016	0	0.075
27996		0.161	0	0.069
27997		9.365	38.806	11.743
27998		0.491	0.401	1.29
27999		0.233	0	0.032
28000		2.787	11.367	11.097
28001		0.134	0.051	0.046
28002		0.233	1.344	0.591
28003		0.365	0.378	0.206
28004		0.625	0.658	1.022
28005		0.035	0.351	0.387
28006		2.543	3.698	2.87
28007		0	0	0
28008		0	0	0
28009		0	0	0
28010	ENSG00000221957	0	0	0
28011		0	0	0
28012	ENSG00000104970	0	0.044	0
28013		0.015	0.389	0.022
28014		0.035	0.492	0.034
28015		1.939	1.999	1.97
28016		1.991	2.071	3.999
28017		1.952	2.872	2.558
28018		5.578	4.912	4.557
28019		5.244	1.692	1.435
28020		10.651	7.104	9.832
28021		11.095	7.471	10.267
28022	ENSG00000119138	13.294	9.989	9.968
28023		4.545	6.534	6.038
28024		2.072	8.645	2.754
28025	ENSG00000162755	0.189	2.204	1.575
28026	ENSG00000162755	0.15	1.751	1.251
28027		0	0.019	0.009
28028		0.481	1.527	3.467
28029		0.436	1.573	3.455
28030		0.421	1.426	3.282
28031		0.405	1.592	3.137
28032		0.361	1.421	2.768
28033	ENSG00000174010	2.737	4.089	2.501
28034		0.327	0.989	0.404
28035		0.059	1.991	0.219
28036		0.189	0.157	0.248
28037	ENSG00000175946	0.712	0	0
28038		0	0	0
28039		0	0	0
28040		0	0.043	1.039
28041	ENSG00000167757	0	0	0
28042		0	0	0
28043		0	0	0.632
28044		0	0	0
28045		0	0	0
28046	ENSG00000167754	0	0	0.012
28047		0	2.658	0.245
28048		0.029	0.688	0.414
28049	ENSG00000129455	0	0	0
28050	ENSG00000129455	0	0	0
28051		0	0.259	0.042
28052		0	0.249	0.041
28053		0	0	0
28054		0	0.074	0
28055		0.177	0.096	0.123
28056		0.21	0.154	0.151
28057		0.556	0.289	0.318
28058		0	0.783	0.008
28059	ENSG00000182481	4.773	4.535	2.35
28060		5.722	4.489	2.346
28061		8.737	8.301	4.121
28062		0.044	0.247	0.077
28063	ENSG00000133703	6.215	12.768	6.5
28064		0.32	0.207	0.078
28065		0	0.436	0.426
28066		0	0	0.384
28067	ENSG00000186847	0	0.186	0
28068	ENSG00000186832	0	0.044	0.022
28069	ENSG00000128422	0.012	2.022	0.318
28070	ENSG00000111057	10.395	3.952	52.122
28071	ENSG00000186393	0	0	0
28072	ENSG00000108759	0	0	0
28073		0	0	0
28074		0	0	0
28075	ENSG00000108417	0	0	0
28076	ENSG00000196859	0.011	0	0.011
28077		0	0	0
28078		0	0	0.049
28079	ENSG00000170454	0	0	0
28080	ENSG00000170421	15.487	0.696	32.725
28081		0	0	0
28082		0	0	0.007
28083	ENSG00000182591	0	0	0
28084		0	0	0
28085		0	0	0
28086		0	0	0
28087		0	0	0
28088	ENSG00000186977	0	0	0
28089	ENSG00000206102	0	0	0
28090		0	0	0
28091		0	0	0
28092	ENSG00000187005	0	0	0
28093	ENSG00000187026	0	0	0
28094	ENSG00000232263	0	0	0
28095	ENSG00000197683	0	0	0
28096	ENSG00000198271	0	0	0
28097		0	0	0
28098		0	0	0
28099	ENSG00000212938	0	0	0
28100		0	0	0
28101	ENSG00000241595	0	0	0
28102		0	0	0
28103	ENSG00000163463	27.026	25.698	16.982
28104		0	0.086	0.565
28105		0	0.079	0.428
28106		0	0	0
28107		0.34	0.996	0.933
28108		0	0.338	0
28109		0	0	0
28110	ENSG00000103642	9.531	3.778	7.811
28111	ENSG00000147592	5.393	4.272	16.032
28112		0.164	0.188	0.061
28113		0.708	1.494	0.255
28114		32.098	2.278	3.034
28115		0.823	0.29	0.663
28116		0.277	0.308	0.629
28117		0.022	0.045	0.241
28118		0.471	0.101	0.781
28119		8.543	36.49	9.601
28120	ENSG00000147036	0.189	1.062	0.103
28121		13.686	3.437	5.725
28122		9.834	17.89	10.462
28123		6.398	8.972	9.643
28124		7.881	4.604	8.961
28125		14.548	6.663	10.349
28126		0	0	0
28127		4.152	4.673	15.826
28128		4.108	4.598	15.573
28129	ENSG00000090661	0.586	0.961	1.502
28130		8.56	5.569	3.14
28131		0.63	2.698	0.322
28132	ENSG00000122188	0.137	0.046	0.215
28133		23.439	3.314	6.027
28134		2.512	1.809	3.031
28135	ENSG00000138136	0	0	0
28136		0.034	0.027	0.034
28137		0.242	0	0
28138	ENSG00000213398	0.372	0.336	0.096
28139		2.043	3.586	1.313
28140		0	0	0
28141	ENSG00000186226	0	0	0
28142	ENSG00000244057	0	0	0
28143	ENSG00000163202	0	0	0
28144	ENSG00000186207	0	0	0
28145	ENSG00000235942	0	0	0
28146		9.048	3.762	4.748
28147		0.402	0.594	0.634
28148	ENSG00000198728	4.796	6.912	6.659
28149		141.604	80.906	90.072
28150		135.12	77.186	86.113
28151	ENSG00000166800	0.028	0.114	0.14
28152	ENSG00000171989	0.101	0.045	0.233
28153	ENSG00000130164	1.257	1.274	0.782
28154		2.085	2.603	0.906
28155	ENSG00000182195	7.632	21.086	11.608
28156	ENSG00000243709	0	0.07	0.069
28157	ENSG00000174106	1.815	2.955	2.13
28158	ENSG00000163352	0	0	0.171
28159		0.398	0.714	0.746
28160	ENSG00000174697	2.051	0	0.357
28161		2.798	0.754	16.575
28162		0.46	0.259	0.218
28163		0.272	0.508	0.294
28164	ENSG00000133317	0.129	0	0.075
28165	ENSG00000105198	0	0	0
28166	ENSG00000006659	0	0.07	0
28167	ENSG00000131981	117.499	36.143	34.762
28168		3.4	1.577	1.584
28169	ENSG00000171747	0.044	0	0.145
28170		0.592	0.301	0.231
28171		0	0	0
28172		5.261	14.943	0.681
28173		0.35	0.099	0.07
28174	ENSG00000146166	0.011	0.015	0.615
28175	ENSG00000108788	1.468	0.584	1.12
28176	ENSG00000132130	0	0.066	0.43
28177		0	0	0
28178	ENSG00000121454	0.04	0	0.089
28179		0.235	0.349	0.063
28180		2.007	1.43	2.134
28181		5.969	9.09	4.393
28182		0.064	0	0.021
28183	ENSG00000239961	0.011	0.577	0
28184		0.74	0.087	0.047
28185		0.48	0.054	0.093
28186		1.251	0.27	0.151
28187	ENSG00000105370	0	0	0
28188		58.975	28.944	13.4
28189		59.162	29.644	13.275
28190		0.109	0.158	0.186
28191	ENSG00000187772	0.003	0.131	0
28192	ENSG00000205659	0.85	2.444	2.062
28193		0.074	1.606	0.098
28194	ENSG00000169783	0.445	13.091	0.341
28195		0.091	0.132	0.245
28196		0.209	0.26	1.769
28197	ENSG00000079435	0.348	0.398	0.068
28198		0.482	0.457	1.276
28199	ENSG00000204021	0	0	0
28200		2.975	2.201	2.901
28201		2.505	1.854	2.467
28202		2.486	1.839	2.436
28203		14.392	11.841	18.116
28204		14.216	11.684	17.89
28205		3.473	1.65	1.323
28206	ENSG00000131899	0.163	0.718	0.154
28207		45.9	35.615	24.549
28208	ENSG00000074695	13.084	4.524	12.295
28209		0.09	0.13	0.243
28210		2.781	1.925	3.582
28211		2.754	1.938	3.598
28212		35.564	2.71	2.588
28213		0.787	1.09	1.211
28214		0.057	0.017	0.041
28215	ENSG00000143013	2.219	12.611	1.503
28216		46.297	9.526	18.126
28217	ENSG00000162761	0	0.214	0
28218		0.023	0.053	0.21
28219	ENSG00000113441	11.344	9.121	9.159
28220		0.926	2.805	2.697
28221		2.586	1.946	2.84
28222		0	0	0
28223		6.13	5.189	5.525
28224		4.566	3.653	4.642
28225		0.027	0.056	0.055
28226		0	0	0.052
28227		0.103	0.083	0.208
28228		0.086	0.065	0.021
28229		0.291	0.113	0.049
28230		0.006	0.024	0.012
28231		1.252	0.552	0.644
28232		0.05	0.101	0.149
28233		0.048	0.086	0.211
28234		0.562	0.597	0.578
28235		0.051	0.415	0.144
28236		0.112	0.015	0.178
28237		0.034	0	0.034
28238		0.02	0.021	0.061
28239		0.008	0.064	0.172
28240		0	0.02	0.115
28241		0	0.146	0
28242		0	0	0
28243		0	0.045	0.022
28244		0.055	0	0.07
28245		0.199	0.468	0.671
28246		0.058	0.05	0.148
28247		0.012	0.038	0.154
28248		0.054	0.239	0.293
28249		1.667	2.227	1.032
28250		0.816	0.663	1.932
28251		0.008	0.179	0.191
28252		0.264	0.296	0.428
28253		0	0.008	0.004
28254		0.017	0.009	0.056
28255		0.029	0	0.01
28256		0.198	0.067	0
28257		0.198	0.517	0.421
28258		0.444	0.744	0.221
28259		7.17	5.704	12.401
28260		0	0.266	0
28261		0.034	0	0.148
28262		0.021	0.251	0.533
28263		0.013	0.027	0.053
28264		0.081	0.13	0.398
28265		0.164	0.25	0.938
28266		0.105	0.119	0.081
28267		0.072	0.061	0.072
28268		0	0	0.013
28269		0	0	0
28270		0	0	0
28271		0	0	0
28272		0.244	0.321	0.771
28273		23.243	29.606	19.326
28274		0.14	0.686	0.153
28275		0.367	0.364	0.348
28276		0.074	0.3	0.588
28277		0.42	0.653	0.35
28278		3.156	4.191	3.327
28279		3.037	4.128	3.24
28280		0.547	0.181	0.285
28281		0.408	1.112	1.162
28282		0.3	0.591	0.751
28283		0.448	0.846	1.412
28284		0	0	0
28285		2.066	0.278	1.624
28286		0	0	0
28287		0.044	0.03	0.029
28288		2.969	12.864	2.806
28289		0	0	0
28290		0	0	0
28291	ENSG00000132313	7.398	7.621	4.704
28292		0.049	0.315	0.162
28293		0.006	0.456	0.057
28294		2.343	2.136	3.256
28295		0.027	0.055	0
28296		0.085	0.387	0.135
28297		0.083	0.376	0.131
28298		0.08	0.364	0.127
28299		2.181	2.038	3.024
28300		0.22	0.041	0.04
28301		0.287	0.036	0.036
28302		0	0	0.113
28303	ENSG00000198015	3.259	2.765	4.24
28304		0.065	0.038	0.101
28305		0	0	0
28306		0.211	0.221	0.195
28307		0.061	0.031	0.091
28308		0.024	0.032	0.087
28309		1.256	1.887	1.367
28310		0.02	0.041	0.352
28311		0	0	0
28312		0	0	0
28313		2.089	4.03	3.61
28314		0	0.029	0
28315		0.323	0.424	0.642
28316		0.543	0.166	0.541
28317		0.053	0.027	0.131
28318		0.195	0	0.242
28319		0.02	1.203	0.06
28320		0.077	2.982	0.029
28321		0	0	0
28322		0.006	0.228	0.118
28323		0	0	0
28324		0.146	0.081	0.013
28325		0.303	0.157	0.018
28326		0.012	0.025	0.303
28327		0	0.034	0.082
28328		0.081	0.165	0.162
28329		0.493	0.1	0.318
28330		0.195	1.068	0.258
28331		0	0	0.082
28332		6.016	6.588	8.574
28333		0.055	0.084	0.103
28334		0	1.006	0.193
28335		0.081	0.781	0.408
28336		0	0	0
28337		0.103	0.278	0.034
28338		0.229	0.077	0.493
28339	ENSG00000187145	6.988	12.146	6.733
28340		0.186	0.094	0
28341		0	0.919	0
28342		0.285	0.279	0.305
28343		0.842	0.45	1.031
28344		1.559	1.473	1.587
28345		0.04	0.11	0
28346		0.245	0.447	0.328
28347		0	0.108	0.009
28348		1.055	0.81	1.668
28349		0.098	0	0.043
28350		0.06	0.154	0.195
28351		0	0	0
28352		0.04	0.066	0.065
28353		0.047	0.104	0.102
28354		0.069	0.32	0.313
28355		0	0.071	0
28356		0.112	0.098	0.096
28357		0	0	0
28358		0	0	0
28359		0.198	0.998	0.39
28360		0.057	1.532	0.75
28361		0.082	0.093	0.109
28362		40.699	5.943	10.003
28363		0	0	0.034
28364		0.248	0.208	0.215
28365		0	0	0
28366		0	0.039	0
28367		0.161	0.1	0.181
28368		0.093	0.12	0.185
28369		0	0	0
28370		0.155	0.567	0.031
28371		0	0	0
28372		0.388	0.103	0.689
28373		0.089	5.845	0.171
28374		0	0.733	0.06
28375		0.523	0.465	0.575
28376		0	0.087	0
28377		0.102	0.024	0.108
28378		0	0	0
28379		1.092	3.346	3.402
28380		0.762	2.038	3.17
28381		3.574	7.182	8.451
28382		1.729	3.475	4.088
28383		0	0	0
28384		3.564	0.302	0.721
28385		0.028	0	0.056
28386		1.009	0.297	3.362
28387		2.843	0.376	1.247
28388		0.223	0.24	0.287
28389		0.571	0.399	0.382
28390	ENSG00000169550	0.012	0.175	2.757
28391		0.319	0.227	0.46
28392		0.132	0.926	0.175
28393		0.132	0.924	0.175
28394		0.052	0.141	0
28395		0.121	0.123	0.06
28396		0.089	0.06	0.089
28397		0	0	0
28398		0.094	0.394	0.704
28399		0.089	0.37	0.661
28400		0.045	0.009	0.058
28401		0	0.573	0
28402		0.301	0.385	0.546
28403		0.189	0.296	0.167
28404		0.681	0.664	0.166
28405		0.081	0.526	1.086
28406		0.196	0.028	0.223
28407		1.482	3.769	2.849
28408		0.508	0.096	0.162
28409		0.023	0.034	0.072
28410		0.191	0.222	2.639
28411		0.166	0.254	0.234
28412		0.147	0.25	0.208
28413		0.454	1.244	1.069
28414		0	0.053	4.804
28415		14.112	15.96	12.541
28416		0	0	0
28417		0.028	0.115	0.023
28418		2.163	0.289	0.707
28419	ENSG00000138131	0.301	0.186	0.284
28420	ENSG00000064547	0.083	0.106	0.196
28421	ENSG00000171517	0.877	0.11	0.032
28422		0.284	0.548	0.089
28423	ENSG00000139679	3.656	2.482	3.894
28424		3.1	1.666	5.618
28425		7.498	4.409	7.126
28426		312.192	3.944	6.655
28427		0	0	0
28428		0	0	0
28429		0.112	19.297	0.18
28430		1.094	2.508	0.482
28431		0.314	0.225	0.388
28432		6.264	10.073	1.012
28433	ENSG00000198799	1.76	3.095	2.669
28434		0	0.061	0
28435	ENSG00000197324	1.199	0.781	1.9
28436		4.868	5.171	1.977
28437		4.8	5.099	1.949
28438		1.084	5.645	0.23
28439		0.067	0.228	0.178
28440		3.822	3.844	7.127
28441		7.36	2.491	1.255
28442		13.671	15.233	17.491
28443	ENSG00000204950	0	0.068	0
28444		3.068	1.426	0.988
28445	ENSG00000163827	13.932	1.321	0.922
28446		0.642	2.212	1.208
28447		0.58	2.001	1.092
28448		0.151	0.551	0.43
28449		0.164	0.406	0.298
28450		0.806	2.801	1.254
28451		0	0.016	0.131
28452		0.03	0.107	0.278
28453		2.614	1.73	1.461
28454	ENSG00000130764	6.392	6.11	4.39
28455	ENSG00000171962	0.235	0.825	0.817
28456		0.681	14.627	0.155
28457		0.031	3.469	1.157
28458	ENSG00000162763	0	0	0.083
28459	ENSG00000161328	0	0.055	0.06
28460	ENSG00000180979	1.374	3.248	1.336
28461		0	0.35	0.051
28462		0.521	0.859	1.401
28463	ENSG00000171017	0.031	0	0.103
28464		11.729	3.326	16.142
28465	ENSG00000188306	0.041	0.083	0.051
28466	ENSG00000120729	7.596	0.72	0.124
28467		0.649	2.219	0.609
28468		0.193	0.063	0.023
28469		0.072	3.148	0.051
28470	ENSG00000148356	1.139	2.553	0.84
28471		0.026	0.263	0.34
28472		0.024	0.347	0.359
28473	ENSG00000155858	0.335	2.308	0.478
28474	ENSG00000161654	2.943	2.487	2.36
28475	ENSG00000204392	0.37	0.884	0.606
28476	ENSG00000170860	22.88	27.477	24.837
28477		1.083	1.156	1.131
28478	ENSG00000164167	11.938	19.836	9.4
28479		0.704	2.407	1.279
28480		1.399	0.191	0.322
28481		0.707	0.901	0.537
28482		0.102	0.026	0.013
28483	ENSG00000227507	0.772	0.255	1.204
28484		0.069	0.177	0.207
28485		0.048	0.123	0.072
28486		23.487	2.142	3.799
28487		2.04	1.919	1.635
28488		0	0.227	0
28489		30.949	39.04	39.36
28490	ENSG00000139329	8.845	0.734	4.013
28491		4.975	4.75	3.281
